Old_Dialogue_ID,Old_Utterance_ID,Speaker,Emotion,Sentiment,Mean Pitch distance,Max Pitch distance,Mean Intensity distance,Max Intensity distance,Jitter distance,Shimmer distance,Mean Nhr distance,Speechrate distance
21-21,03-Apr,Phoebe-Ross,positive-neutral,positive-neutral,2.243957618,1.890062139,1.008924161,0.494948668,2.019006148,1.117904669,1.086308665,0.636148194
21-21,04-Jun,Ross-Phoebe,neutral-negative,neutral-negative,0.848722604,1.088878115,0.056896271,0.262824223,0.416236353,0.504896201,0.217776511,0.232519219
21-21,06-Jul,Phoebe-Ross,negative-neutral,negative-neutral,0.078565785,0.771190917,0.056896271,1.925624394,0.901601669,1.706464351,1.262753302,0.292922335
21-21,07-Aug,Ross-Phoebe,neutral-negative,neutral-negative,0.326213994,1.053479982,0.298377207,2.854122176,0.901601669,1.229837522,1.593622694,0.030915297
71-71,0-1,Rachel-Phoebe,neutral-neutral,neutral-neutral,0.70948509,0.202381529,0.651553708,1.680640031,1.726729638,3.501102382,1.19586684,2.652567272
204-204,0-1,Rachel-Kiki,positive-neutral,positive-neutral,0.885019746,1.150292531,0.733620778,0.953658379,0.190898393,0.722084339,0.243716886,0.704636639
204-204,01-Jul,Kiki-Rachel,neutral-neutral,neutral-neutral,1.338350923,0.085829569,1.672355196,0.953658379,0.297033812,1.174461379,0.055840647,0.642096084
204-204,07-Aug,Rachel-Kiki,neutral-positive,neutral-negative,0.393699884,1.817880376,0.059695612,0.778392428,1.435016996,0.557589428,1.787891454,1.089954723
204-204,08-Sep,Kiki-Rachel,positive-neutral,negative-neutral,0.519794689,1.750603341,0.72258307,0.153786697,0.585933646,0.914929275,1.540236412,0.736590443
204-204,13-Jan,Rachel-Kiki,negative-neutral,negative-neutral,0.173683082,0.20932111,1.04653225,0.120850737,0.021372444,1.02240187,0.089999963,0.735266783
204-204,01-Feb,Kiki-Joanne,neutral-neutral,neutral-neutral,0.051023517,1.092229355,0.278177469,0.288675135,0.183417188,0.300758512,0.866025404,0.029775727
204-204,02-Mar,Joanne-Rachel,neutral-neutral,neutral-neutral,0.2004889,0.900991426,2.732811346,3.53255453,3.346107304,0.736849309,1.964596169,0.750996537
204-204,03-Apr,Rachel-Joanne,neutral-neutral,neutral-neutral,0.614447787,0.945965837,0.831638595,1.800503722,2.409778127,0.976934912,3.696646976,0.604701625
204-204,04-May,Joanne-Rachel,neutral-positive,neutral-positive,0.851636127,0.027733859,0.362271386,0.343090348,1.879101033,0.976934912,2.40713279,0.4943959
204-204,05-Jun,Rachel-Joanne,positive-neutral,positive-neutral,0.833941245,1.99730138,0.742505936,0.343090348,0.708689561,1.344266501,0.097731713,1.403312446
204-204,06-Jul,Joanne-Rachel,neutral-neutral,neutral-neutral,0.710161818,0.836483008,0.429594463,0.489717294,1.62628965,1.481120059,1.49921632,1.4316829
466-466,0-1,Joey-Chandler,positive-positive,positive-positive,0.919646725,0.962989057,0.757061743,0.14849201,0.853953071,0.129588227,0.632553557,0.197604175
466-466,01-Feb,Chandler-Joey,positive-positive,positive-positive,0.289350023,1.549335918,0.098090046,0.14849201,0.785965437,0.838760181,0.464097619,0.026897145
466-466,02-Mar,Joey-Chandler,positive-negative,positive-negative,1.218952722,0.263578441,2.259974459,0.638988285,2.35670604,0.406971537,0.560877096,0.119637777
466-466,03-Apr,Chandler-Both,negative-neutral,negative-neutral,0,0,0,0,0,0,0,0
466-466,04-May,Both-Receptionist,neutral-neutral,neutral-neutral,0,0,0,0,0,0,0,0
466-466,05-Jun,Receptionist-Chandler,neutral-positive,neutral-positive,0.572267562,0.671300785,1.210466337,0.39539106,0.650326691,1.506227528,1.052072972,1.047153184
466-466,06-Jul,Chandler-Ross,positive-negative,positive-negative,0.342632919,0.128758817,1.747088752,0.725888837,0.234447059,0.600270718,0.211846487,0.17949712
466-466,09-Oct,Ross-Chandler,negative-neutral,negative-neutral,0.406741095,0.524287452,0.970804398,0.017560831,0.517660331,0.701531042,0.486227072,0.16187478
466-466,10-Nov,Chandler-Ross,neutral-negative,neutral-negative,0.402014089,1.301536707,1.862999737,0.492646594,1.019817361,0.959009931,0.586756875,0.012558723
466-466,07-Aug,Ross-Joey,negative-neutral,negative-neutral,0.780602176,1.148878864,0.166753206,0.269226069,1.814349596,0.477859434,0.400018891,0.419250957
466-466,08-Sep,Joey-Ross,neutral-negative,neutral-negative,0.331035919,0.20438387,0.345192273,0.50676895,0.276871904,0.333515208,0.20809836,0.285904942
466-466,Dec-13,Ross-Receptionist,negative-negative,negative-negative,1.304055369,1.214606378,2.093422909,2.149179489,0.152245699,0.466078632,1.173991222,0.658066092
466-466,13-14,Receptionist-Ross,negative-negative,negative-negative,0.201061653,0.467029963,0.665910366,1.199007963,0.262065534,0.828889795,0.552534264,0.562980775
484-484,0-1,Receptionist-Joey,neutral-neutral,neutral-neutral,2.136128506,1.830489327,1.346985529,0.152515118,2.671231175,0.369192457,1.117606692,0.622092877
484-484,01-Feb,Joey-Receptionist,neutral-neutral,neutral-neutral,1.427349412,0.404217923,0.86043765,0.152515118,1.831727282,0.721203004,0.595491207,0.107253713
525-525,0-1,Monica-Rachel,neutral-neutral,neutral-neutral,1.531057154,0.699401085,1.234821345,1.338445522,0.580205561,0.045113521,0.219443112,0.383527552
525-525,01-Feb,Rachel-Monica,neutral-neutral,neutral-neutral,1.171828415,3.266422142,0.552097891,0.389755363,1.367906792,1.061387296,0.271496734,0.44673246
525-525,02-Mar,Monica-Rachel,neutral-negative,neutral-negative,0.471882092,0.76822668,0.073725054,0.234850369,0.754801582,0.006830758,0.881380188,0.10131
525-525,05-Jun,Rachel-Monica,neutral-neutral,neutral-neutral,1.238904251,2.564146086,0.779679263,0.830485471,0.799554882,1.031829068,0.158200987,0.18831984
525-525,06-Mar,Monica-Rachel,neutral-negative,neutral-negative,0.018543294,2.054961676,0.779679263,0.002322171,1.542502813,1.989803977,1.1313132,0.156614295
525-525,03-Apr,Rachel-Monica and Phoebe,negative-negative,negative-negative,0,0,0,0,0,0,0,0
525-525,04-May,Monica and Phoebe-Rachel,negative-neutral,negative-neutral,0,0,0,0,0,0,0,0
525-525,05-Jun,Rachel-Monica,neutral-neutral,neutral-neutral,1.238904251,2.564146086,0.779679263,0.830485471,0.799554882,1.031829068,0.158200987,0.18831984
525-525,06-Jul,Monica-Phoebe,neutral-positive,neutral-positive,0.99398678,2.614263425,1.558318986,2.076417435,1.777374283,2.737303543,2.197971041,0.478372372
525-525,07-Aug,Phoebe-Monica,positive-neutral,positive-neutral,1.138134511,0.208465375,0.704914668,3.025107594,0.023085673,1.295516765,0.859044188,0.33964143
601-601,0-1,Phoebe-Monica,positive-neutral,positive-neutral,0.290129404,0.257619901,1.802867299,0.446662901,0.163576884,0.309616687,0.702135654,0.373313898
601-601,01-Feb,Monica-Phoebe,neutral-positive,neutral-positive,1.85119635,0.845952414,1.092320345,0.249710436,0.86478867,0.6916747,1.076287329,0.604400353
601-601,02-Mar,Phoebe-Rachel,positive-positive,positive-positive,0.093955687,0.026583007,0.435447727,0.134637421,0.653450838,0.000987586,0.29317537,0.444910658
601-601,03-Apr,Rachel-Monica,positive-positive,positive-positive,1.175209124,0.311166333,0.656872618,1.275859922,3.727168323,0.35450502,0.359438955,6.980120439
601-601,04-May,Monica-All,positive-positive,positive-positive,1.760005403,1.46272819,0.892665685,1.715992854,2.991320166,0.660298451,1.252201795,7.065259373
611-611,0-1,Ross-Monica,neutral-neutral,neutral-neutral,2.063220256,1.144298213,1.685478086,0.496649692,3.01147543,1.978714482,2.380844257,0.56705515
611-611,01-Feb,Monica-Chandler,neutral-neutral,neutral-neutral,0.229425307,0.519953214,1.216967904,0.506505267,0.217561296,1.346927901,2.803723014,0.115385715
611-611,02-Mar,Chandler-Ross,neutral-neutral,neutral-neutral,0.028329146,0.684605391,0.066807021,0.484941338,0.707337267,1.468673424,2.744203278,0.296083586
611-611,03-Apr,Ross-Chandler,neutral-neutral,neutral-neutral,0.449161514,1.162391186,0.610975753,0.005554937,0.078033035,0.345631154,0.465486498,0.182507905
611-611,04-May,Chandler-Rachel,neutral-neutral,neutral-neutral,1.274224414,0.242070318,0.825001636,0.339368235,0.347872105,0.26314574,0.244769177,0.206496151
611-611,05-Jun,Rachel-Chandler,neutral-neutral,neutral-neutral,0.875083272,0.494260806,0.825001636,0.094120098,0.437498197,0.267676997,0.051210223,0.16271954
611-611,06-Jul,Chandler-Rachel,neutral-positive,neutral-negative,0.185956676,1.062039053,3.64120489,0.530485634,1.392716965,1.864957623,2.792495348,0.506449494
611-611,Dec-13,Rachel-Chandler,neutral-neutral,neutral-neutral,2.592938878,0.144007759,0.149895083,0.168212551,1.222868498,0.639617366,0.740063506,0.506386117
611-611,13-14,Chandler-Rachel,neutral-neutral,neutral-neutral,3.778851131,0.700198372,0.006560654,0.24819127,1.010597661,1.669820543,2.072276838,0.497707442
611-611,10-Nov,Rachel-Ross,positive-neutral,positive-neutral,0.033968328,1.564495853,1.885927488,3.437531836,2.337993855,2.708897428,0.967287034,0.097025616
611-611,11-Dec,Ross-Rachel,neutral-neutral,neutral-neutral,0.594915182,2.190743331,3.91985206,3.645733746,1.807316762,1.560848132,1.09538447,0.230384905
914-914,0-1,Monica-Rachel,positive-neutral,positive-neutral,0.641086146,1.583609441,1.249046472,1.928673119,0.21773116,0.911618828,0.120055963,0.034368514
914-914,01-Feb,Rachel-Monica,neutral-neutral,neutral-neutral,0.107404207,0.473305858,1.419727336,0.979982959,0.780374897,0.57974228,0.486029302,0.214514281
1009-1009,0-1,Rachel-Monica,negative-neutral,negative-neutral,0.474165566,1.178836382,0.2870813,0.089234059,0.568104059,1.088752751,1.23509577,0.180015426
1009-1009,01-Feb,Monica-Rachel,neutral-positive,neutral-positive,1.317080758,2.455759411,0.182285909,1.159977405,1.947864502,2.605546357,2.029299872,0.001074679
1009-1009,02-Mar,Rachel-Monica,positive-neutral,positive-neutral,0.510330229,2.125638266,0.6943285,2.108667564,1.272692019,3.493753111,1.609769458,0.205254819
1009-1009,03-Jul,Monica-Rachel,neutral-negative,neutral-negative,0.21609073,2.268435812,1.026684599,1.275859922,0.42547468,1.228066421,0.268992934,0.011344004
1009-1009,07-Aug,Rachel-Monica,negative-positive,negative-negative,0.113357211,1.767607316,0.514642009,0.384347857,0.42547468,0.366574543,0.349328545,0.083198722
1009-1009,13-14,Monica-Rachel,positive-neutral,positive-neutral,2.867556403,1.474420418,1.291721854,1.008953589,0.655059492,1.151461806,0.829127735,0.182615184
1009-1009,14-Mar,Rachel-Monica,neutral-neutral,neutral-neutral,1.149543107,0.374165957,0.244405918,0.65125419,0.317473251,3.159222191,0.713087407,0.059686234
1009-1009,03-Apr,Monica-Phoebe,neutral-neutral,neutral-neutral,1.253463865,0.062320713,2.132964453,0.017750669,1.465827343,2.277310874,1.627564731,0.304641659
1009-1009,04-May,Phoebe-Monica,neutral-neutral,neutral-neutral,1.38119851,0.123142783,1.791602726,0.017750669,2.140999827,1.099920525,2.305954336,0.674156132
1009-1009,05-Jun,Monica-Phoebe,neutral-positive,neutral-positive,0.784804369,0.297522827,1.081055771,0.714124006,0.237710695,0.971306936,1.255444016,0.42028091
1009-1009,06-Aug,Phoebe-Monica,positive-positive,positive-negative,0.986517664,0.859173392,1.934460089,0.946083773,0.437461789,0.554056321,0.4967188,0.021088281
1009-1009,10-Nov,Monica-Phoebe,positive-positive,positive-positive,0.678041542,1.450131059,0.33572944,2.111754095,0.063403772,1.266810291,0.897506371,0.233851954
1009-1009,11-Dec,Phoebe-Monica,positive-positive,positive-negative,0.923439425,2.857109584,0.677091167,0.925891396,2.412228668,1.476302662,2.431958402,0.702085982
1009-1009,13-15,Monica-Phoebe,positive-neutral,positive-neutral,2.52998628,1.66462071,1.182177883,0.946083773,1.202374912,0.352771047,1.396192196,0.315471849
1009-1009,15-16,Phoebe-Monica,neutral-positive,neutral-positive,2.696078958,1.422240053,1.694220473,1.657601392,0.189616186,0.361925551,0.209010387,0.243496882
1009-1009,16-17,Monica-Phoebe,positive-positive,positive-positive,0.915189,0.274638219,0.628400041,0.032730273,0.110903151,0.240877468,0.965575955,0.270718395
1009-1009,06-Jul,Phoebe-Rachel,positive-negative,positive-negative,0.873160453,2.626780709,2.449102097,0.561735916,0.011987108,0.920630864,0.846047344,0.062110441
1009-1009,14-15,Rachel-Phoebe,neutral-neutral,neutral-neutral,0.337570122,0.190200292,0.109543971,0.062869816,0.547315419,0.79869076,0.567064462,0.132856665
1009-1009,17-18,Phoebe-Rachel,positive-negative,positive-negative,0.584913329,0.06266882,0.702104432,0.646731382,0.777473176,0.189096528,0.331859315,0.320045012
59-59,0-1,Ross-Rachel,neutral-neutral,neutral-neutral,1.470818781,2.764663121,0.05234651,0.096270417,1.027524667,1.386828856,0.077655158,0.019008775
84-84,0-1,Chandler-Joey,negative-negative,negative-negative,1.986346597,1.121808209,2.737556578,3.782868069,1.247950393,4.51623835,2.558226621,0.070703151
69-69,01-Feb,Chandler-Janice,neutral-neutral,neutral-neutral,0.092026647,2.106845348,0.043611967,0.171898651,0.260908254,0.000722541,0.235446562,0.71594189
69-69,02-Mar,Janice-Chandler,neutral-positive,neutral-negative,0.761616133,1.936535852,0.681946342,0.171898651,1.015318486,0.511738459,1.124058125,0.172398582
69-69,03-Apr,Chandler-Phoebe,positive-negative,negative-negative,0.94276318,0.554548827,0.186231374,0.434530411,1.200978432,0.500973518,0.135918827,0.372205669
69-69,04-May,Phoebe-Chandler,negative-neutral,negative-neutral,0.312107748,0.199706023,0.549010529,1.170274823,1.200978432,0.219716695,0.435055393,0.157342304
69-69,05-Jun,Chandler-Phoebe,neutral-negative,neutral-negative,1.337942176,2.609088392,0.37137379,0.009652596,0.802483812,0.060841085,0.352338045,0.094830434
87-87,0-1,Rachel-Ross,negative-neutral,negative-neutral,0.00347472,0.0371791,1.018287896,1.238148846,0.601350778,1.176034029,0.74261726,0.799129303
87-87,01-Feb,Ross-Rachel,neutral-negative,neutral-negative,0.363345846,0.172593125,0.546269467,0.011062618,1.344298709,1.890713723,0.759696918,0.196122491
87-87,02-Mar,Rachel-Ross,negative-negative,negative-negative,0.960759894,0.922989615,0.367830399,0.011062618,0.246100358,2.702162344,0.355269978,0.021961727
87-87,03-Apr,Ross-Phoebe,negative-positive,negative-positive,1.413868639,2.751662984,1.192177204,2.62199773,0.261976104,1.261020157,0.530824176,0.241861349
87-87,04-May,Phoebe-Monica,positive-neutral,positive-neutral,0.053051197,2.064632843,0.485542678,0.936152263,2.114960525,0.703922554,0.034088468,0.621469787
87-87,05-Jun,Monica-Phoebe,neutral-neutral,neutral-neutral,0.401004025,1.56461259,0.130269201,0.239778926,1.814441188,0.446695377,0.27196572,0.609590952
87-87,06-Jul,Phoebe-Joey,neutral-positive,neutral-positive,1.980394721,2.182071911,0.863096979,0.159872872,0.769320991,0.250016656,0.580384335,0.158112258
87-87,07-Aug,Joey-Monica,positive-positive,positive-positive,0.559327074,1.076565991,0.201399865,0.079906055,0.867868506,0.101820067,0.89698095,0.18287762
87-87,08-Sep,Monica-Ross,positive-positive,positive-positive,0.38729101,1.592442726,0.766119637,1.164669112,0.463947925,0.373377791,1.391300385,0.162046551
147-147,0-1,Ross-Chandler,neutral-neutral,neutral-neutral,0.562815037,1.227830034,0.114582556,0.695067814,0.858420428,0.58848746,0.996244193,0.008681767
147-147,01-Feb,Chandler-Ross,neutral-neutral,neutral-neutral,0.769654686,1.114144385,0.956051851,0.219982051,0.528960923,1.493564768,1.882734266,0.268046016
147-147,02-Mar,Ross-Chandler,neutral-positive,neutral-positive,1.030443657,2.485616057,0.132285613,0.955726463,0.725303498,1.247960218,0.950132031,0.183239105
147-147,03-Apr,Chandler-Ross,positive-negative,positive-negative,0.372475788,1.992694445,0.489163749,0.243097818,0.725303498,0.537942675,0.648542625,0.488671884
147-147,04-May,Ross-Chandler,negative-positive,negative-positive,0.028091665,0.816608361,1.033332481,0.002150319,0.256409379,1.07037099,0.340607925,0.054644297
147-147,05-Jun,Chandler-Ross,positive-positive,positive-negative,0.41978523,0.695306517,0.037301926,0.472935444,0.476049049,1.226418802,0.185243685,0.675667359
147-147,06-Jul,Ross-Chandler,positive-negative,negative-negative,0.551052446,0.664358707,1.307028967,0.508057106,0.181535186,0.017449402,0.018079134,0.307061654
147-147,08-Sep,Chandler-Ross,positive-neutral,negative-neutral,1.026918604,1.586903158,0.676454345,0.955726463,0.297672705,0.588407788,0.778809946,0.84137038
147-147,09-Oct,Ross-Chandler,neutral-neutral,neutral-neutral,0.170575431,0.281916798,0.774662273,0.219982051,0.389526309,0.687441881,0.145344278,0.535310889
147-147,10-Nov,Chandler-Ross,neutral-negative,neutral-negative,0.009639835,0.286093484,1.131540409,0.730189476,0.609165979,0.003069686,0.457834535,0.157349287
262-262,02-Mar,Phoebe-Chandler,neutral-negative,neutral-negative,2.453108108,1.514198103,0.724469351,0.473901487,2.469197874,1.348494821,2.341616736,0.298657782
262-262,03-Apr,Chandler-Janice,negative-negative,negative-negative,2.318060606,2.98571954,0.240903912,2.039896274,1.332324601,0.217593102,1.498157436,9.022676048
355-355,0-1,Monica-Rachel,negative-neutral,negative-neutral,0.141544733,0.381908051,0.850804899,1.038687382,3.652999547,0.768224674,0.727996355,0.277383269
355-355,01-Feb,Rachel-Phoebe,neutral-neutral,neutral-neutral,1.548865813,1.053294915,0.850371449,1.258109252,0.918196335,0.037372508,0.000167042,0.17165701
355-355,02-Mar,Phoebe-Chandler,neutral-positive,neutral-positive,3.043128254,0.05502463,2.170258209,1.389275577,1.297343899,0.301680175,0.318423959,0.599097308
355-355,03-Apr,Chandler-Phoebe,positive-neutral,positive-neutral,1.494055434,0.164113333,0.749164299,0.69290224,0.796478338,0.774524251,0.566576003,0.232988339
366-366,03-Apr,Chandler-Janice,neutral-positive,neutral-negative,1.88507196,0.817481652,2.422064542,0.068747316,0.406107479,0.498683303,0.515383495,2.018156731
366-366,04-May,Janice-Chandler,positive-negative,negative-negative,0.173724658,0.261483462,1.333727078,0.068747316,0.379262823,1.279969001,0.443613142,0.40741534
366-366,05-Jun,Chandler-Janice,negative-negative,negative-negative,1.015762473,0.294400395,2.107377684,0.352981402,0.78091832,0.414014153,1.311785438,0.166468903
366-366,06-Jul,Janice-Chandler,negative-negative,negative-negative,1.7016345,0.604635707,1.744598529,0.107733264,1.075432184,1.340973261,1.91005857,0.120039414
366-366,07-Aug,Chandler-Phoebe,negative-positive,negative-negative,1.406253814,0.121706039,1.274568838,0.228653349,1.587854114,1.268123439,1.146953352,0.27317691
